,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,Target
46711,1,0,2.9,254,5,6,45,400.0,0
46712,1,0,3.9,79,36,6,15,500.0,1
46713,1,0,3.8,126,5,8,66,300.0,1
46716,1,0,4.0,795,15,6,66,500.0,1
46717,1,0,3.6,52,15,6,66,200.0,0
46718,1,0,3.9,1246,5,2,66,500.0,1
46720,1,0,3.5,22,36,6,66,300.0,0
46721,1,0,4.1,163,5,8,42,400.0,1
46722,1,0,3.6,103,15,6,48,400.0,0
46723,1,0,3.8,184,15,6,66,400.0,1
46724,1,0,3.4,52,36,6,12,600.0,0
46725,1,0,3.5,48,5,6,66,400.0,0
46726,1,0,4.0,90,5,6,63,300.0,1
46727,1,0,3.3,15,36,6,58,300.0,0
46728,1,0,3.1,12,5,6,43,500.0,0
46729,1,0,4.1,167,5,7,57,600.0,1
46730,1,0,4.0,323,15,8,32,250.0,1
46731,1,0,3.8,71,30,6,63,400.0,1
46732,1,0,3.5,15,30,6,59,200.0,0
46733,1,0,3.4,4,5,2,9,450.0,0
46734,1,0,3.1,129,36,6,9,300.0,0
46735,1,0,4.0,856,36,4,66,650.0,1
46736,1,0,3.4,15,36,8,3,400.0,0
46737,1,0,3.2,393,36,6,15,450.0,0
46738,1,0,3.6,710,5,2,66,600.0,0
46739,1,0,3.8,137,36,2,63,400.0,1
46740,1,0,3.9,266,5,2,43,950.0,1
46741,1,0,4.0,365,36,4,9,650.0,1
46742,1,0,3.3,55,36,6,31,200.0,0
46743,1,0,3.7,25,5,6,45,400.0,0
46744,1,0,3.9,78,5,8,4,500.0,1
46745,1,0,3.9,101,5,6,39,200.0,1
46746,1,0,3.6,12,36,6,59,150.0,0
46747,1,0,4.0,88,36,5,66,400.0,1
46748,1,0,3.9,72,36,6,63,200.0,1
46749,1,0,3.9,155,5,8,66,200.0,1
46750,1,0,3.1,27,5,6,66,300.0,0
46751,1,0,2.9,107,15,6,43,300.0,0
46752,1,0,4.0,63,5,6,43,200.0,1
46753,1,0,4.3,229,36,4,66,600.0,1
46754,1,0,3.8,69,30,0,4,500.0,1
46755,1,0,3.5,112,36,6,66,350.0,0
46756,1,0,4.1,90,36,4,66,600.0,1
46757,1,0,4.0,468,5,2,43,1.2,1
46758,1,0,2.9,833,36,2,66,800.0,0
46759,1,0,3.4,9,5,6,43,300.0,0
46760,1,0,4.2,240,36,6,66,150.0,1
46761,1,0,3.6,409,5,2,64,500.0,0
46762,1,0,3.9,42,5,6,63,400.0,1
46763,1,0,4.6,1324,36,8,66,1.5,1
46764,1,0,3.9,79,15,6,2,300.0,1
46765,1,0,3.4,6,36,6,58,400.0,0
46768,1,0,4.2,506,5,8,66,500.0,1
46769,1,0,3.6,57,5,4,0,400.0,0
46771,1,0,2.8,70,30,6,46,500.0,0
46772,1,0,3.9,100,36,6,66,500.0,1
46773,1,0,3.0,54,15,6,33,500.0,0
46774,1,0,3.8,33,36,5,27,200.0,1
46775,1,1,4.4,139,36,2,66,700.0,1
46776,1,0,3.5,29,36,4,66,300.0,0
46777,1,0,3.4,7,36,2,66,550.0,0
46778,1,0,2.6,22,5,6,66,400.0,0
46779,1,0,3.3,36,5,2,66,800.0,0
46780,0,0,3.6,33,36,6,48,300.0,0
46781,1,0,3.5,237,15,6,66,400.0,0
46783,1,0,3.7,10,5,6,30,250.0,0
46784,1,0,3.8,19,36,6,46,400.0,1
46785,1,0,3.6,14,36,7,66,500.0,0
46786,1,0,4.0,109,5,1,66,400.0,1
46787,1,0,3.9,65,36,6,65,100.0,1
46788,1,0,4.0,101,15,4,66,600.0,1
46789,1,0,4.1,105,15,6,66,800.0,1
46791,1,0,3.4,36,5,8,66,400.0,0
46794,1,0,3.6,7,15,5,37,300.0,0
46795,1,0,3.8,20,36,6,66,300.0,1
46796,1,0,3.9,179,5,8,4,300.0,1
46797,1,0,3.5,53,5,6,43,200.0,0
46798,1,0,3.6,25,36,6,66,150.0,0
46800,1,0,3.8,28,36,6,66,300.0,1
46801,1,0,3.6,22,5,8,66,400.0,0
46802,1,0,4.1,74,5,7,65,100.0,1
46803,1,0,3.9,40,15,8,6,300.0,1
46804,1,0,4.1,64,5,8,8,600.0,1
46805,1,0,3.5,16,36,7,63,300.0,0
46807,1,0,3.4,7,5,8,41,300.0,0
46808,1,0,3.9,49,5,6,63,300.0,1
46809,1,0,2.9,114,5,6,66,400.0,0
46811,1,0,3.2,6,5,6,10,350.0,0
46812,1,1,3.9,44,36,6,14,500.0,1
46813,1,0,3.0,20,36,4,43,500.0,0
46814,1,0,3.2,263,36,2,66,450.0,0
46815,1,1,4.1,1073,15,3,66,1.2,1
46816,1,0,3.9,115,15,6,66,600.0,1
46817,1,1,4.0,822,15,1,66,700.0,1
46818,1,0,3.3,8,36,4,66,500.0,0
46821,1,0,3.7,35,36,8,8,400.0,0
46822,1,0,2.9,26,30,0,4,400.0,0
46823,1,0,3.8,31,36,6,66,300.0,1
46824,1,0,3.6,11,36,6,31,100.0,0
46825,1,0,2.7,82,5,2,66,800.0,0
46826,1,0,3.8,215,15,6,66,200.0,1
46827,1,0,3.7,21,36,6,31,450.0,0
46828,1,0,3.6,19,36,4,66,600.0,0
46830,1,0,3.8,20,36,6,63,400.0,1
46831,1,0,3.9,171,36,4,66,500.0,1
46832,1,0,3.4,11,5,7,66,200.0,0
46833,1,0,2.9,166,5,8,66,250.0,0
46835,1,0,3.4,15,15,6,66,200.0,0
46836,1,0,4.0,72,15,8,42,200.0,1
46837,1,0,4.1,172,5,6,66,450.0,1
46839,1,0,3.2,7,36,6,0,250.0,0
46840,1,0,2.9,77,30,6,46,400.0,0
46842,1,0,3.7,25,5,8,66,250.0,0
46843,1,0,3.5,16,36,2,66,550.0,0
46844,1,0,3.2,205,36,2,66,500.0,0
46845,1,0,3.5,55,36,4,59,600.0,0
46846,1,0,3.9,41,30,5,30,150.0,1
46847,1,0,3.6,8,36,4,29,300.0,0
46848,1,0,3.3,296,36,6,66,400.0,0
46849,1,0,4.1,273,5,2,66,800.0,1
46851,1,0,4.0,201,15,4,57,800.0,1
46852,1,0,3.3,9,15,6,59,300.0,0
46854,1,0,3.5,6,5,8,66,200.0,0
46856,1,1,4.4,898,36,2,66,1.4,1
46857,1,0,3.5,43,36,4,26,500.0,0
46858,1,0,3.9,77,5,8,66,600.0,1
46859,1,0,3.8,45,15,8,66,300.0,1
46860,1,0,4.2,57,36,6,66,300.0,1
46861,1,0,3.6,262,5,6,15,500.0,0
46862,0,0,3.7,134,5,6,31,200.0,0
46863,1,0,3.7,49,5,6,43,400.0,0
46864,1,0,3.1,100,36,6,66,250.0,0
46865,1,0,3.7,47,5,5,29,900.0,0
46866,1,0,3.6,97,36,6,45,300.0,0
46867,1,0,3.4,86,5,6,65,200.0,0
46868,1,0,3.7,16,36,0,66,400.0,0
46870,1,0,3.8,36,36,4,4,500.0,1
46872,1,0,3.1,150,36,6,58,750.0,0
46873,1,0,3.7,66,36,6,43,300.0,0
46874,1,0,3.8,44,15,6,66,200.0,1
46875,1,0,4.1,573,15,1,66,600.0,1
46876,0,0,4.2,281,36,8,66,400.0,1
46877,1,0,4.1,1036,15,2,43,500.0,1
46878,1,0,4.0,545,5,6,45,300.0,1
46879,1,0,2.8,92,5,6,66,350.0,0
46882,1,0,3.8,35,5,4,66,450.0,1
46883,1,1,3.8,32,5,2,66,700.0,1
46886,1,0,3.1,26,36,6,66,150.0,0
46887,1,0,3.5,26,5,2,66,700.0,0
46889,1,0,4.0,34,36,1,66,200.0,1
46893,1,0,4.1,262,36,2,56,700.0,1
46895,1,0,3.6,22,5,6,66,400.0,0
46896,1,0,3.8,55,30,6,53,400.0,1
46897,1,1,3.7,192,36,2,66,800.0,0
46898,1,0,3.8,430,5,2,66,900.0,1
46899,1,0,3.7,2192,5,2,66,750.0,0
46900,1,0,3.9,172,15,4,43,400.0,1
46905,1,0,3.8,179,36,2,66,1.0,1
46906,1,0,4.0,120,15,8,8,500.0,1
46908,1,0,3.3,9,36,6,43,200.0,0
46909,1,0,4.0,58,5,5,37,300.0,1
46910,1,0,3.9,97,15,8,66,300.0,1
46911,1,0,3.2,4,36,8,41,150.0,0
46913,1,0,3.8,45,36,6,66,200.0,1
46915,1,0,3.6,78,36,6,45,500.0,0
46917,1,0,2.9,187,5,2,66,800.0,0
46919,1,0,3.9,229,36,2,13,800.0,1
46920,1,0,3.8,123,30,7,66,150.0,1
46921,1,0,2.9,289,5,2,66,500.0,0
46923,1,0,4.0,218,5,6,9,400.0,1
46924,1,0,3.7,136,36,6,66,300.0,0
46925,1,0,3.6,30,5,6,12,400.0,0
46926,1,0,3.4,10,36,8,66,200.0,0
46927,1,1,4.4,3859,15,8,66,600.0,1
46928,1,0,3.3,4,5,2,66,600.0,0
46930,1,0,4.1,97,36,4,43,300.0,1
46931,1,0,3.7,53,36,4,12,600.0,0
46932,1,0,4.0,918,5,2,66,750.0,1
46933,1,0,3.0,23,36,2,43,600.0,0
46934,1,0,3.8,83,36,0,4,300.0,1
46935,1,0,3.3,10,5,2,25,600.0,0
46936,1,0,4.0,138,36,1,16,500.0,1
46937,1,0,3.6,28,36,0,4,400.0,0
46938,1,0,3.2,6,5,4,9,250.0,0
46939,1,0,3.6,15,36,8,66,400.0,0
46940,0,0,3.9,88,36,6,66,400.0,1
46945,1,0,2.8,191,15,2,45,400.0,0
46946,0,0,3.0,15,5,6,46,500.0,0
46948,1,1,3.8,206,36,2,43,800.0,1
46949,1,0,3.3,4,15,6,66,300.0,0
46952,0,0,3.7,30,36,6,15,450.0,0
46953,1,0,3.0,48,30,6,45,400.0,0
46954,1,0,2.7,21,36,8,66,250.0,0
46955,1,0,3.9,434,36,4,44,450.0,1
46957,1,0,3.6,26,36,0,4,500.0,0
46962,1,0,4.3,273,36,0,66,750.0,1
46963,1,0,3.8,51,36,2,66,600.0,1
46965,1,1,4.3,1499,36,3,66,1.3,1
46966,1,0,3.7,61,15,6,66,400.0,0
46968,1,1,4.3,4139,36,3,66,1.4,1
46969,1,1,4.2,1034,5,2,66,1.2,1
46970,1,0,2.3,240,5,2,43,800.0,0
46971,1,1,4.2,1060,36,2,66,1.3,1
46972,1,1,4.9,16832,36,8,66,1.6,1
46973,1,1,4.6,1534,5,3,66,1.8,1
46975,1,0,4.2,774,36,2,66,500.0,1
46976,1,0,3.9,103,15,5,37,450.0,1
46977,1,0,3.5,70,36,6,22,600.0,0
46979,1,0,3.6,61,36,2,63,400.0,0
46980,1,0,4.0,176,30,6,31,400.0,1
46981,1,1,3.8,165,5,2,66,600.0,1
46983,1,0,3.7,311,15,2,66,600.0,0
46984,1,1,4.4,1476,36,8,66,1.5,1
46985,1,0,3.6,489,15,8,66,700.0,0
46986,1,0,4.3,901,36,6,66,600.0,1
46987,1,0,4.1,446,15,1,66,800.0,1
46988,1,0,3.8,30,15,7,66,600.0,1
46989,0,1,4.3,1764,36,8,66,1.5,1
46990,1,0,3.1,16,36,0,4,500.0,0
46992,1,0,3.9,373,5,2,66,600.0,1
46993,1,0,4.2,51,5,6,66,250.0,1
46994,1,0,3.6,8,36,7,66,800.0,0
46996,1,1,4.4,3133,30,3,66,1.5,1
46997,1,0,4.0,672,15,2,66,800.0,1
47000,0,0,3.8,116,5,6,66,700.0,1
47001,1,0,4.0,411,15,2,24,850.0,1
47002,1,0,3.6,22,36,6,12,300.0,0
47003,1,0,3.7,162,36,2,39,500.0,0
47004,1,0,3.5,22,36,8,66,300.0,0
47005,1,0,4.3,588,5,2,66,1.8,1
47006,1,0,3.9,43,36,5,37,450.0,1
47007,1,0,3.3,11,30,6,0,300.0,0
47008,1,0,3.8,46,36,6,66,400.0,1
47014,1,1,4.1,1696,5,3,43,1.1,1
47015,1,0,4.3,591,36,8,66,500.0,1
47016,1,1,4.1,491,36,2,66,900.0,1
47017,1,0,2.9,7,30,6,66,600.0,0
47018,1,1,4.3,733,36,2,38,1.5,1
47019,0,0,4.1,317,36,2,46,600.0,1
47020,0,0,4.0,19,36,1,66,700.0,1
47021,1,0,3.0,321,36,6,66,500.0,0
47022,1,1,4.0,577,15,2,52,1.0,1
47023,1,0,3.7,21,5,6,66,600.0,0
47024,1,0,3.7,25,5,8,66,300.0,0
47025,1,0,3.5,13,5,2,66,600.0,0
47026,1,0,3.6,18,36,6,46,500.0,0
47027,0,0,3.6,15,36,4,66,250.0,0
47029,1,0,3.3,18,42,4,9,500.0,0
47030,1,0,3.4,9,36,6,66,300.0,0
47031,1,0,3.5,12,36,6,66,500.0,0
47034,0,1,4.6,142,36,2,66,1.5,1
47035,1,0,3.9,234,15,5,30,500.0,1
47036,1,0,3.1,35,5,2,45,550.0,0
47038,1,0,3.4,61,36,6,51,250.0,0
47039,1,0,2.8,98,5,2,66,500.0,0
47040,1,0,3.1,32,5,6,66,350.0,0
47041,1,1,4.0,348,5,1,66,1.0,1
47042,1,0,3.6,116,36,2,66,700.0,0
47044,0,0,4.2,1385,15,3,66,1.1,1
47045,0,0,3.0,24,36,6,66,400.0,0
47047,0,0,4.0,248,5,2,43,1.2,1
47049,1,0,3.8,380,5,4,43,600.0,1
47050,1,0,3.8,70,36,6,66,500.0,1
47051,1,1,3.9,406,5,8,12,1.5,1
47052,0,0,3.0,25,36,6,45,500.0,0
47054,0,0,3.5,12,5,2,66,600.0,0
47055,1,1,4.2,345,30,2,66,1.7,1
47056,0,0,3.5,54,36,8,45,900.0,0
47058,1,0,3.3,215,36,2,66,600.0,0
47059,1,0,3.7,36,15,8,8,250.0,0
47062,1,1,4.1,332,36,8,66,1.2,1
47063,1,0,4.1,251,36,2,66,800.0,1
47064,1,0,3.9,1252,15,3,66,1.4,1
47065,1,1,4.4,2232,5,8,66,1.4,1
47067,1,0,4.3,160,36,1,66,800.0,1
47068,0,0,3.7,27,36,6,66,350.0,0
47069,1,0,2.9,242,36,6,66,300.0,0
47071,1,1,4.2,7330,36,8,66,1.4,1
47072,1,0,3.2,5,36,6,66,200.0,0
47074,1,0,4.2,858,5,8,66,1.7,1
47075,1,0,3.9,342,15,6,45,500.0,1
47076,0,1,4.0,3056,5,2,66,1.0,1
47079,1,0,3.3,11,36,2,66,600.0,0
47084,1,0,3.8,32,15,2,47,750.0,1
47086,1,1,4.0,977,36,8,66,1.5,1
47087,0,1,4.0,120,36,2,45,1.0,1
47088,1,0,3.4,14,5,6,2,150.0,0
47090,0,0,3.7,29,36,6,66,300.0,0
47093,1,0,3.4,9,5,6,66,150.0,0
47094,1,0,3.8,33,5,6,66,300.0,1
47095,1,0,3.8,111,36,8,59,200.0,1
47096,1,0,3.5,19,36,2,66,600.0,0
47097,0,0,3.6,18,36,6,66,250.0,0
47099,1,0,2.6,43,5,2,43,550.0,0
47103,1,0,3.0,19,5,1,66,500.0,0
47107,1,0,3.6,10,36,6,44,300.0,0
47108,1,0,3.3,18,15,6,43,400.0,0
47109,1,0,3.2,136,36,6,66,400.0,0
47110,0,0,3.5,14,36,6,66,400.0,0
47111,1,0,3.9,149,15,5,30,500.0,1
47112,0,0,2.7,344,36,2,1,600.0,0
47114,1,0,3.1,10,5,2,66,550.0,0
47115,1,0,3.7,512,21,4,55,500.0,0
47119,0,0,3.4,17,36,2,53,750.0,0
47120,0,0,3.0,23,30,6,43,350.0,0
47121,1,0,3.5,358,5,4,45,500.0,0
47122,0,0,3.6,30,5,6,66,250.0,0
47124,1,0,3.7,32,36,0,4,400.0,0
47127,1,0,3.0,106,5,6,45,500.0,0
47128,0,0,3.5,38,36,2,66,500.0,0
47129,0,0,3.7,19,13,2,66,600.0,0
47133,0,0,3.2,4,36,6,59,200.0,0
47136,1,0,3.8,36,36,4,43,400.0,1
47137,1,0,4.2,510,36,1,66,800.0,1
47138,0,0,3.3,4,36,7,4,1.4,0
47139,0,0,3.9,179,36,5,28,300.0,1
47141,0,0,3.2,4,36,6,60,150.0,0
47144,0,0,3.9,51,36,7,66,400.0,1
47145,0,0,3.6,11,36,0,3,300.0,0
47147,1,0,3.5,436,21,4,66,500.0,0
47148,0,0,3.4,10,36,6,61,300.0,0
47151,0,0,3.7,25,36,0,66,600.0,0
47152,0,0,3.3,4,36,2,66,500.0,0
47161,0,1,3.6,33,36,2,43,650.0,0
47171,0,0,3.4,11,36,7,66,400.0,0
47172,0,0,3.1,41,36,2,66,600.0,0
47175,0,0,3.2,4,36,4,43,300.0,0
47176,0,0,2.8,110,36,2,66,800.0,0
47181,1,0,3.8,37,5,1,66,650.0,1
47185,1,0,3.9,354,36,4,46,500.0,1
47186,1,0,3.1,7,42,6,53,500.0,0
47187,0,0,3.2,4,36,6,9,300.0,0
47188,0,0,2.5,52,5,7,38,600.0,0
47189,1,0,3.2,9,5,2,31,600.0,0
47191,0,0,3.8,29,36,6,32,400.0,1
47192,1,0,3.4,105,15,2,66,700.0,0
47195,1,0,4.2,30,15,4,66,500.0,1
47198,0,0,4.0,223,5,2,23,400.0,1
47200,0,0,4.1,90,5,5,37,200.0,1
47203,0,0,2.3,132,5,2,66,800.0,0
47206,0,0,3.5,13,5,2,66,700.0,0
47209,0,0,2.1,338,5,2,43,450.0,0
47210,0,0,2.7,53,5,7,66,600.0,0
47232,1,0,3.3,7,5,6,43,400.0,0
47235,0,0,3.2,41,36,2,66,550.0,0
47237,1,0,3.6,5,36,4,21,600.0,0
47242,1,0,3.0,12,5,2,45,500.0,0
47243,0,0,3.5,134,36,6,66,300.0,0
47244,1,0,3.3,19,36,6,66,600.0,0
47247,0,0,2.8,23,36,7,43,400.0,0
47248,0,0,3.6,123,15,6,66,300.0,0
47251,1,0,3.3,12,5,4,43,300.0,0
47254,0,0,3.8,24,5,4,55,200.0,1
47255,0,0,3.8,373,5,2,66,600.0,1
47256,0,0,3.7,21,5,0,4,500.0,0
47259,0,0,3.9,23,41,6,66,200.0,1
47262,0,0,3.4,12,5,8,7,150.0,0
47264,0,0,3.6,337,5,2,66,600.0,0
47266,0,0,3.3,8,5,8,62,300.0,0
47267,0,0,3.7,33,5,6,65,100.0,0
47288,0,0,3.7,24,5,6,59,200.0,0
47289,0,0,3.3,8,5,7,43,300.0,0
47292,0,0,3.3,8,5,8,61,350.0,0
47296,0,0,3.0,79,5,6,66,400.0,0
47303,0,0,3.0,13,5,6,45,400.0,0
47304,0,0,2.8,117,5,8,66,400.0,0
47312,0,0,3.5,7,5,6,66,200.0,0
47314,0,0,3.3,20,36,6,45,200.0,0
47317,1,0,3.1,20,5,6,43,300.0,0
47325,1,0,3.7,40,15,8,6,300.0,0
47326,1,0,3.9,58,36,5,29,400.0,1
47327,1,0,4.3,591,36,8,66,500.0,1
47328,0,0,4.2,281,36,8,66,400.0,1
47329,1,0,4.3,273,36,0,66,750.0,1
47330,1,0,3.9,66,36,8,66,600.0,1
47331,0,0,4.3,393,36,5,66,200.0,1
47332,1,0,4.0,138,36,1,16,500.0,1
47333,1,0,3.6,28,36,0,4,400.0,0
47334,1,0,3.9,43,36,5,37,450.0,1
47335,1,0,3.8,33,36,5,27,200.0,1
47336,1,0,3.7,16,36,0,66,400.0,0
47338,1,0,3.8,83,36,0,4,300.0,1
47339,1,0,3.6,26,36,0,4,500.0,0
47340,0,0,3.7,48,36,5,36,200.0,0
47341,0,0,3.5,10,36,5,3,400.0,0
47342,1,0,4.2,510,36,1,66,800.0,1
47343,0,0,3.9,179,36,5,28,300.0,1
47344,1,0,3.8,36,36,4,4,500.0,1
47345,1,0,3.6,15,36,8,66,400.0,0
47346,1,0,4.0,88,36,5,66,400.0,1
47347,1,0,3.7,70,36,8,42,400.0,0
47348,1,0,3.2,4,36,8,41,150.0,0
47349,1,0,2.9,30,36,8,3,450.0,0
47351,1,0,3.7,35,36,8,66,200.0,0
47358,1,0,2.7,21,36,8,66,250.0,0
47359,1,0,3.1,16,36,0,4,500.0,0
47360,1,0,3.7,32,36,0,4,400.0,0
47361,1,0,3.4,33,36,5,30,150.0,0
47362,1,0,3.3,9,36,5,27,300.0,0
47365,0,0,3.2,4,36,8,66,200.0,0
47367,0,0,3.3,4,36,7,4,1.4,0
47369,0,0,3.6,11,36,0,3,300.0,0
47370,0,0,3.2,4,36,5,27,300.0,0
47371,0,0,3.7,25,36,0,66,600.0,0
47372,0,0,3.4,6,36,5,36,200.0,0
47375,1,0,3.9,106,36,8,66,400.0,1
47376,1,0,3.9,96,36,0,4,500.0,1
47377,1,0,4.2,506,5,8,66,500.0,1
47378,1,0,3.9,179,5,8,4,300.0,1
47380,0,0,4.1,90,5,5,37,200.0,1
47381,1,0,3.9,1246,5,2,66,500.0,1
47382,0,0,3.7,21,5,0,4,500.0,0
47383,1,0,3.8,37,5,1,66,650.0,1
47384,1,0,2.9,166,5,8,66,250.0,0
47385,1,0,3.9,78,5,8,4,500.0,1
47391,1,0,3.7,47,5,5,29,900.0,0
47392,0,0,3.4,12,5,8,7,150.0,0
47394,0,0,3.5,7,5,5,37,300.0,0
47398,1,0,3.7,25,5,8,66,300.0,0
47408,1,1,4.3,4139,36,3,66,1.4,1
47409,0,1,4.3,1764,36,8,66,1.5,1
47410,1,1,4.4,1476,36,8,66,1.5,1
47411,1,1,4.9,16832,36,8,66,1.6,1
47412,1,1,4.2,7330,36,8,66,1.4,1
47413,1,0,4.6,1324,36,8,66,1.5,1
47414,0,1,4.4,1558,36,8,66,1.9,1
47415,0,1,4.7,1018,36,2,66,1.6,1
47416,0,1,4.5,2878,36,8,66,1.4,1
47417,1,1,4.3,1499,36,3,66,1.3,1
47418,1,1,4.2,1060,36,2,66,1.3,1
47419,0,1,4.5,200,36,8,66,1.8,1
47420,1,1,4.4,898,36,2,66,1.4,1
47421,0,0,4.1,317,36,2,46,600.0,1
47422,0,0,3.9,1228,36,2,66,1.1,1
47423,1,1,4.3,733,36,2,38,1.5,1
47424,1,1,4.0,977,36,8,66,1.5,1
47425,0,1,4.6,142,36,2,66,1.5,1
47426,0,1,4.2,249,36,8,66,2.0,1
47427,1,0,4.3,901,36,6,66,600.0,1
47428,1,1,4.4,139,36,2,66,700.0,1
47429,1,0,4.1,262,36,2,56,700.0,1
47430,1,0,3.9,229,36,2,13,800.0,1
47431,1,0,4.3,160,36,1,66,800.0,1
47432,1,0,4.2,774,36,2,66,500.0,1
47433,0,0,4.2,252,36,6,51,500.0,1
47434,1,0,3.8,355,36,2,24,850.0,1
47435,1,0,2.9,833,36,2,66,800.0,0
47436,1,1,4.1,332,36,8,66,1.2,1
47437,1,1,4.1,491,36,2,66,900.0,1
47438,1,0,3.6,116,36,2,66,700.0,0
47439,1,1,3.8,206,36,2,43,800.0,1
47440,1,0,3.5,19,36,2,66,600.0,0
47441,0,1,4.0,120,36,2,45,1.0,1
47443,1,0,3.8,51,36,2,66,600.0,1
47444,1,0,4.1,251,36,2,66,800.0,1
47445,1,0,3.8,28,36,6,66,300.0,1
47446,0,0,2.7,344,36,2,1,600.0,0
47448,1,0,3.8,137,36,2,63,400.0,1
47449,1,0,3.5,22,36,8,66,300.0,0
47450,0,0,3.4,17,36,2,53,750.0,0
47452,1,0,3.8,26,36,2,64,500.0,1
47453,1,0,4.0,34,36,1,66,200.0,1
47454,1,1,3.7,192,36,2,66,800.0,0
47455,0,0,3.5,54,36,8,45,900.0,0
47456,0,0,4.0,19,36,1,66,700.0,1
47457,0,0,3.7,19,13,2,66,600.0,0
47458,1,0,3.3,215,36,2,66,600.0,0
47459,1,0,3.6,61,36,2,63,400.0,0
47460,1,0,3.7,34,36,2,66,500.0,0
47461,1,0,3.6,44,36,1,66,600.0,0
47462,1,0,4.2,510,36,1,66,800.0,1
47463,1,0,2.6,156,36,2,66,700.0,0
47464,1,0,3.4,7,36,2,66,550.0,0
47465,1,0,3.7,162,36,2,39,500.0,0
47467,1,0,3.7,70,36,8,42,400.0,0
47468,1,0,3.8,179,36,2,66,1.0,1
47469,0,0,3.5,115,36,2,55,1.2,0
47471,1,0,3.3,11,36,2,66,600.0,0
47472,0,1,3.6,33,36,2,43,650.0,0
47473,1,0,3.5,16,36,2,66,550.0,0
47475,1,0,3.1,13,36,1,20,900.0,0
47477,1,0,3.0,23,36,2,43,600.0,0
47484,0,0,3.5,38,36,2,66,500.0,0
47485,0,0,3.2,41,36,2,66,550.0,0
47487,0,0,3.2,4,36,6,9,300.0,0
47490,0,0,3.1,41,36,2,66,600.0,0
47491,0,0,3.4,10,36,6,61,300.0,0
47493,0,0,3.3,4,36,2,66,500.0,0
47495,1,0,3.2,205,36,2,66,500.0,0
47496,1,0,3.2,263,36,2,66,450.0,0
47497,0,0,2.8,110,36,2,66,800.0,0
47498,1,0,3.1,85,36,6,66,400.0,0
47499,1,0,4.2,57,36,6,66,300.0,1
47500,1,0,3.7,20,36,6,66,800.0,0
47501,1,0,3.6,22,36,6,12,300.0,0
47502,1,0,3.7,13,36,6,51,250.0,0
47503,1,0,4.2,240,36,6,66,150.0,1
47504,1,0,3.8,31,36,6,66,300.0,1
47505,1,1,3.9,44,36,6,9,500.0,1
47506,1,0,3.5,12,36,6,66,500.0,0
47507,1,0,3.9,79,36,6,15,500.0,1
47508,0,0,3.9,88,36,6,66,400.0,1
47509,1,0,3.2,393,36,6,15,450.0,0
47510,0,0,4.3,393,36,5,66,200.0,1
47511,0,0,3.8,29,36,6,32,400.0,1
47512,1,0,3.4,52,36,6,12,600.0,0
47513,1,0,3.9,65,36,6,65,100.0,1
47514,1,0,3.5,11,36,6,66,400.0,0
47515,1,0,3.8,20,36,6,63,400.0,1
47516,1,0,3.7,21,36,6,31,450.0,0
47517,1,0,3.1,100,36,6,66,250.0,0
47518,1,0,3.1,129,36,6,9,300.0,0
47521,1,0,3.9,72,36,6,63,200.0,1
47522,0,0,3.6,33,36,6,48,300.0,0
47523,1,0,3.7,136,36,6,66,300.0,0
47524,1,0,3.8,8,36,6,66,500.0,1
47525,1,0,3.3,11,36,6,45,300.0,0
47526,1,0,2.7,332,36,6,58,400.0,0
47527,1,0,3.5,70,36,6,22,600.0,0
47528,1,0,3.8,70,36,6,66,500.0,1
47529,1,0,3.4,61,36,6,51,250.0,0
47530,1,0,3.8,46,36,6,66,400.0,1
47531,1,0,2.9,242,36,6,66,300.0,0
47532,0,0,2.1,193,36,6,59,200.0,0
47533,0,0,3.7,30,36,6,15,450.0,0
47534,0,0,3.1,8,36,6,31,200.0,0
47536,1,0,3.7,66,36,6,43,300.0,0
47537,0,0,3.0,25,36,6,45,500.0,0
47538,1,0,3.5,112,36,6,66,350.0,0
47539,0,0,3.4,5,36,6,66,400.0,0
47540,1,0,3.6,10,36,6,44,300.0,0
47542,0,0,3.7,27,36,6,66,350.0,0
47543,1,0,3.3,296,36,6,66,400.0,0
47544,1,0,4.0,88,36,5,66,400.0,1
47545,1,0,3.3,10,36,6,55,350.0,0
47546,1,0,3.4,9,36,6,66,300.0,0
47547,1,0,2.9,30,36,8,3,450.0,0
47548,1,0,3.6,78,36,6,45,500.0,0
47549,0,0,3.7,29,36,6,66,300.0,0
47550,0,0,3.6,18,36,6,66,250.0,0
47551,1,0,3.6,12,36,6,59,150.0,0
47553,0,0,3.5,14,36,6,66,400.0,0
47555,0,0,3.5,23,36,6,9,200.0,0
47559,1,0,3.5,22,36,6,66,300.0,0
47560,1,0,3.7,19,36,6,43,250.0,0
47561,1,0,3.1,26,36,6,66,150.0,0
47562,0,0,3.2,4,36,6,66,250.0,0
47565,0,0,3.6,7,36,6,45,200.0,0
47566,1,0,2.7,21,36,8,66,250.0,0
47567,0,0,3.3,20,36,6,45,200.0,0
47568,0,0,3.0,24,36,6,66,400.0,0
47569,1,0,3.6,97,36,6,45,300.0,0
47570,1,0,3.1,40,36,6,59,350.0,0
47571,1,0,3.2,5,36,6,66,200.0,0
47572,1,0,3.0,321,36,6,66,500.0,0
47573,1,0,2.8,39,36,6,33,500.0,0
47576,1,0,3.3,19,36,6,66,600.0,0
